index_name,거래일,시가,고가,저가,종가,거래량,거래대금,market
코스닥,20180823,788.90,792.03,782.94,791.28,576532566,3321170781325,KOSDAQ
코스피,20180824,2276.16,2295.22,2271.35,2293.21,347264742,5136814229465,KOSPI
코스닥,20180824,790.76,799.33,787.13,798.23,556215072,3539161827391,KOSDAQ
코스피,20180827,2297.32,2302.87,2289.41,2299.30,307019076,5766223479931,KOSPI
코스닥,20180827,799.29,801.58,796.11,801.04,545233053,3765929061655,KOSDAQ
코스피,20180828,2312.14,2314.60,2299.45,2303.12,276836916,5502906867452,KOSPI
코스닥,20180828,806.59,806.89,797.84,798.17,618384944,3950500585389,KOSDAQ
코스피,20180829,2304.66,2309.88,2300.21,2309.03,268179214,4807637760538,KOSPI
코스닥,20180829,800.51,803.34,798.43,803.18,611266633,3454783657350,KOSDAQ
코스피,20180830,2313.11,2320.85,2305.46,2307.35,286811964,5251949262699,KOSPI
코스닥,20180830,805.22,807.91,801.19,804.47,585858525,3497900047188,KOSDAQ
코스피,20180831,2298.13,2322.88,2295.72,2322.88,255812621,5525459033964,KOSPI
코스닥,20180831,803.18,817.83,801.69,816.97,550269672,3918227023035,KOSDAQ
코스피,20180903,2317.93,2318.72,2302.17,2307.03,230476321,4096409442217,KOSPI
코스닥,20180903,817.93,820.35,812.85,816.84,524747095,3831005483183,KOSDAQ
코스피,20180904,2308.96,2317.74,2302.17,2315.72,276975864,4551068426018,KOSPI
코스닥,20180904,819.34,828.01,818.26,827.27,590518643,4163504064516,KOSDAQ
코스피,20180905,2310.90,2315.43,2288.01,2291.77,358154320,5390357959771,KOSPI
코스닥,20180905,827.72,829.66,819.45,820.00,615384060,4238224928634,KOSDAQ
코스피,20180906,2288.80,2298.47,2284.50,2287.61,387483492,5679466773284,KOSPI
코스닥,20180906,821.50,822.10,813.91,815.18,662773639,4452603953125,KOSDAQ
코스피,20180907,2278.08,2286.82,2264.90,2281.58,357513707,6263537042380,KOSPI
코스닥,20180907,816.09,820.22,810.28,818.86,641310487,4432939408023,KOSDAQ
코스피,20180910,2277.35,2289.38,2276.60,2288.66,312566837,5599321372422,KOSPI
코스닥,20180910,819.70,820.13,814.87,816.16,591420616,3834554585908,KOSDAQ
코스피,20180911,2286.91,2295.76,2275.13,2283.20,368162964,6188151862414,KOSPI
코스닥,20180911,816.21,821.29,815.82,820.23,568449367,3841777320120,KOSDAQ
코스피,20180912,2286.28,2289.66,2271.00,2282.92,336764122,6445237174743,KOSPI
코스닥,20180912,824.52,827.75,820.34,826.33,578245350,5312228384292,KOSDAQ
코스피,20180913,2285.28,2291.51,2281.63,2286.23,301262637,6598745105682,KOSPI
코스닥,20180913,828.54,830.95,825.10,830.95,510216749,4391347726027,KOSDAQ
코스피,20180914,2304.70,2318.65,2304.15,2318.25,292192312,5839069680233,KOSPI
코스닥,20180914,833.84,836.36,831.17,834.91,574866344,5096763666348,KOSDAQ
코스피,20180917,2314.55,2314.55,2295.26,2303.01,343109099,5079533090823,KOSPI
코스닥,20180917,837.93,837.97,826.16,828.88,559896481,4565586327376,KOSDAQ
코스피,20180918,2287.73,2310.97,2287.42,2308.98,309196454,5794022188318,KOSPI
코스닥,20180918,826.44,833.66,824.87,831.85,677327669,5098513524431,KOSDAQ
코스피,20180919,2319.22,2319.22,2301.79,2308.46,350848667,6382302308327,KOSPI
코스닥,20180919,833.00,834.15,824.46,826.91,771824583,6302114152842,KOSDAQ
코스피,20180920,2314.41,2334.04,2311.56,2323.45,288994983,6468466467009,KOSPI
코스닥,20180920,829.20,832.51,819.30,821.13,660232550,6565058473710,KOSDAQ
코스피,20180921,2332.04,2339.17,2325.12,2339.17,321667979,8286438500316,KOSPI
코스닥,20180921,825.16,827.92,821.36,827.84,519728698,4200709447792,KOSDAQ
코스피,20180927,2331.70,2355.43,2331.70,2355.43,279159191,7299446511576,KOSPI
코스닥,20180927,828.09,834.29,827.88,833.01,539382062,3946304042917,KOSDAQ
코스피,20180928,2356.13,2356.62,2337.47,2343.07,317794630,7214963870253,KOSPI
코스닥,20180928,832.37,833.14,819.90,822.27,678613935,4118805354593,KOSDAQ
코스피,20181001,2349.64,2352.11,2333.32,2338.88,278233918,5541457100838,KOSPI
코스닥,20181001,824.86,825.53,813.48,816.53,559153406,3576409351362,KOSDAQ
코스피,20181002,2338.28,2341.55,2308.90,2309.57,287803197,6394531230725,KOSPI
코스닥,20181002,817.39,818.46,794.99,794.99,573925071,3923366459252,KOSDAQ
코스피,20181004,2311.06,2311.06,2270.22,2274.49,309367097,7605865150036,KOSPI
코스닥,20181004,800.03,801.46,785.14,789.00,516280827,3674623972550,KOSDAQ
코스피,20181005,2269.94,2278.12,2250.99,2267.52,281877962,6397547258015,KOSPI
코스닥,20181005,784.94,791.32,769.29,773.70,564257064,3651822924824,KOSDAQ
코스피,20181008,2258.73,2273.71,2253.83,2253.83,214584018,4478597635797,KOSPI
코스닥,20181008,772.36,784.47,767.08,767.15,508301414,2978613453018,KOSDAQ
코스피,20181010,2256.03,2257.52,2222.95,2228.61,365521682,8835911437193,KOSPI
코스닥,20181010,768.31,770.85,746.63,747.50,656352984,3737237475257,KOSDAQ
코스피,20181011,2176.16,2186.69,2129.67,2129.67,411623611,8334870047447,KOSPI
코스닥,20181011,720.22,733.04,707.31,707.38,678772771,4257509580598,KOSDAQ
코스피,20181012,2131.66,2173.01,2129.13,2161.85,292287152,6084327363215,KOSPI
코스닥,20181012,704.72,731.50,704.72,731.50,542302615,3750413558328,KOSDAQ
코스피,20181015,2155.34,2159.23,2141.28,2145.12,258975746,4708418958246,KOSPI
코스닥,20181015,732.98,733.90,717.72,718.87,475001178,3370054679293,KOSDAQ
코스피,20181016,2156.00,2161.76,2140.19,2145.12,222340955,3936266840225,KOSPI
코스닥,20181016,724.30,734.12,724.30,731.50,460310236,2868200297562,KOSDAQ
코스피,20181017,2169.44,2182.77,2159.37,2167.51,275084857,5284771421407,KOSPI
코스닥,20181017,744.21,746.14,732.61,739.15,520325510,3395950357188,KOSDAQ
코스피,20181018,2158.80,2168.01,2146.61,2148.31,321688749,4228936439856,KOSPI
코스닥,20181018,741.21,742.24,730.08,731.34,432809203,2644137593208,KOSDAQ
코스피,20181019,2130.06,2158.78,2117.62,2156.26,351473023,4874330944125,KOSPI
코스닥,20181019,725.29,740.54,718.48,740.48,413510532,3025901476018,KOSDAQ
코스피,20181022,2143.08,2163.21,2136.92,2161.71,308585851,3910031888491,KOSPI
코스닥,20181022,736.74,744.15,733.11,744.15,404441353,2447370180454,KOSDAQ
코스피,20181023,2147.30,2148.80,2094.69,2106.10,373340619,6995386506657,KOSPI
코스닥,20181023,740.35,742.45,716.85,719.00,469598987,3109803869863,KOSDAQ
코스피,20181024,2119.19,2121.36,2092.10,2097.58,399660523,6489928605356,KOSPI
코스닥,20181024,727.07,729.89,697.13,699.30,502186025,3598955496497,KOSDAQ
코스피,20181025,2046.67,2066.06,2033.81,2063.30,375785497,7607237802790,KOSPI
코스닥,20181025,678.49,693.07,672.17,686.84,541142631,3580047507446,KOSDAQ
코스피,20181026,2066.57,2066.57,2008.86,2027.15,448957729,6687586315421,KOSPI
코스닥,20181026,694.37,694.37,658.11,663.07,571842419,3548432271137,KOSDAQ
코스피,20181029,2026.68,2045.76,1993.77,1996.05,426857335,6358836446715,KOSPI
코스닥,20181029,663.95,674.77,629.70,629.70,639632511,3858722820018,KOSDAQ
코스피,20181030,1985.95,2028.84,1985.95,2014.69,441224682,7021394419829,KOSPI
코스닥,20181030,623.33,644.65,617.00,644.14,773465471,3934463280225,KOSDAQ
코스피,20181031,2022.84,2030.50,2006.63,2029.69,372541805,6346349451132,KOSPI
코스닥,20181031,648.72,650.38,638.38,648.67,606313417,2757710293528,KOSDAQ
코스피,20181101,2035.11,2054.22,2023.43,2024.46,343605671,5965416662856,KOSPI
코스닥,20181101,655.11,668.73,654.66,657.46,537532400,3406192172696,KOSDAQ
코스피,20181102,2046.61,2096.63,2044.94,2096.00,371815879,6797721364078,KOSPI
코스닥,20181102,666.59,690.65,666.59,690.65,529910168,3515169505108,KOSDAQ
코스피,20181105,2079.81,2080.49,2052.67,2076.92,361187631,4917047382719,KOSPI
코스닥,20181105,686.76,693.29,680.11,691.94,430772137,2865228151480,KOSDAQ
코스피,20181106,2085.81,2092.61,2068.59,2089.62,315705000,5143332400943,KOSPI
코스닥,20181106,695.32,695.65,683.31,691.55,486366502,2958382446162,KOSDAQ
코스피,20181107,2090.32,2107.63,2072.48,2078.69,476469494,6430486340920,KOSPI
코스닥,20181107,693.56,700.25,677.50,682.37,578590662,3777135557875,KOSDAQ
코스피,20181108,2109.97,2120.88,2092.36,2092.63,326055571,5982736576358,KOSPI
코스닥,20181108,695.05,697.25,691.39,693.67,730502717,3325043255859,KOSDAQ
코스피,20181109,2093.89,2101.92,2082.47,2086.09,297423426,5259110946112,KOSPI
코스닥,20181109,694.18,695.11,680.68,687.29,780486567,3185780179490,KOSDAQ
코스피,20181112,2065.92,2087.24,2065.52,2080.44,286524871,5519456279640,KOSPI
코스닥,20181112,677.96,682.52,670.13,670.82,565187155,2937868689840,KOSDAQ
코스피,20181113,2047.62,2072.03,2032.05,2071.23,382086611,5862127777478,KOSPI
코스닥,20181113,658.52,671.93,651.19,670.85,527350718,2993544668902,KOSDAQ
코스피,20181114,2071.41,2075.12,2060.86,2068.05,335362523,5552512601103,KOSPI
코스닥,20181114,670.25,680.29,665.78,671.56,445526304,2972647788008,KOSDAQ
코스피,20181115,2061.47,2088.61,2058.73,2088.06,350517172,4827372125024,KOSPI
코스닥,20181115,672.32,681.38,666.63,681.38,576567642,2768111265503,KOSDAQ
코스피,20181116,2097.94,2103.11,2086.54,2092.40,300301111,4834353053263,KOSPI
코스닥,20181116,685.05,692.60,682.87,690.18,560492537,2857118059686,KOSDAQ
코스피,20181119,2096.13,2111.39,2089.37,2100.56,271568055,4699496962743,KOSPI
코스닥,20181119,693.25,702.26,692.20,702.13,452858544,2989624753544,KOSDAQ
코스피,20181120,2074.67,2089.54,2074.67,2082.58,280901825,5041722751737,KOSPI
코스닥,20181120,691.53,697.98,689.54,690.81,468980823,3191276315973,KOSDAQ
코스피,20181121,2057.07,2077.49,2049.76,2076.55,267380569,5150328089837,KOSPI
코스닥,20181121,681.66,695.72,676.67,695.72,528709384,3263729326885,KOSDAQ
코스피,20181122,2079.01,2081.75,2066.20,2069.95,242183048,4151968462444,KOSPI
코스닥,20181122,697.84,700.41,690.06,692.39,494995915,2959590155840,KOSDAQ
코스피,20181123,2073.26,2075.91,2047.96,2057.48,227035994,3773832110114,KOSPI
코스닥,20181123,694.24,695.75,682.21,683.06,547242819,2867711236695,KOSDAQ
코스피,20181126,2060.17,2083.96,2060.17,2083.02,237534756,4481889057707,KOSPI
코스닥,20181126,685.10,697.57,685.06,695.36,458939961,2622519202597,KOSDAQ
코스피,20181127,2091.75,2102.29,2079.49,2099.42,239074578,4554321486954,KOSPI
코스닥,20181127,698.96,702.13,693.18,700.67,498036277,2682521921519,KOSDAQ
코스피,20181128,2104.13,2108.65,2094.32,2108.22,299901592,4793561498800,KOSPI
코스닥,20181128,702.99,703.24,698.74,700.12,632716103,2938891660059,KOSDAQ
코스피,20181129,2133.95,2136.74,2108.90,2114.10,306868946,5303255735729,KOSPI
코스닥,20181129,709.69,710.45,694.71,695.48,645969783,3217672795967,KOSDAQ
코스피,20181130,2116.83,2122.33,2093.83,2096.86,427004338,7315862207855,KOSPI
코스닥,20181130,696.99,700.51,692.80,695.76,457866333,2747868326109,KOSDAQ
코스피,20181203,2127.78,2136.64,2113.60,2131.93,436394730,5570755924733,KOSPI
코스닥,20181203,704.38,709.65,702.65,709.46,499272990,2953750373874,KOSDAQ
코스피,20181204,2125.67,2128.94,2105.45,2114.35,507305897,5539020760910,KOSPI
코스닥,20181204,709.46,711.77,704.30,708.63,630165027,2933229975426,KOSDAQ
코스피,20181205,2086.57,2107.69,2086.57,2101.31,492297903,4801794385096,KOSPI
코스닥,20181205,695.14,702.69,694.88,701.12,621513483,2952042683221,KOSDAQ
코스피,20181206,2094.62,2094.62,2064.00,2068.69,537165596,5605889462521,KOSPI
코스닥,20181206,699.15,699.54,677.09,678.38,618058319,3013605175395,KOSDAQ
코스피,20181207,2081.68,2086.84,2065.62,2075.76,371465326,4318511675769,KOSPI
코스닥,20181207,685.48,687.81,679.28,685.33,585753908,2933665243031,KOSDAQ
코스피,20181210,2048.45,2061.78,2043.21,2053.79,344060130,4697290472901,KOSPI
코스닥,20181210,675.53,680.19,667.25,670.39,480961644,2606105347760,KOSDAQ
코스피,20181211,2058.16,2060.94,2047.17,2052.97,273836406,5020100300535,KOSPI
코스닥,20181211,673.23,673.61,661.01,661.01,545403783,3293683121744,KOSDAQ
코스피,20181212,2062.77,2084.77,2061.13,2082.57,457005690,5612763167935,KOSPI
코스닥,20181212,664.76,676.98,664.76,676.48,507452194,2711190764369,KOSDAQ
코스피,20181213,2087.43,2104.43,2084.37,2095.55,379678685,7941627109580,KOSPI
코스닥,20181213,678.51,681.78,673.78,681.78,541837386,3324251847493,KOSDAQ
코스피,20181214,2095.64,2095.64,2061.40,2069.38,448117417,5783950879539,KOSPI
코스닥,20181214,680.91,680.91,663.43,666.34,511399089,3511034868430,KOSDAQ
코스피,20181217,2071.21,2075.93,2065.51,2071.09,444419558,4764230082491,KOSPI
코스닥,20181217,665.48,665.77,652.84,661.90,540217832,3366451301964,KOSDAQ
코스피,20181218,2057.39,2074.31,2054.26,2062.11,429454581,5241429571078,KOSPI
코스닥,20181218,654.14,665.17,653.81,659.67,665315991,3495766588277,KOSDAQ
코스피,20181219,2068.95,2080.65,2063.01,2078.84,418534064,5124243092474,KOSPI
코스닥,20181219,663.73,673.59,661.20,672.08,712032415,3545726317553,KOSDAQ
코스피,20181220,2063.70,2071.08,2047.52,2060.12,420771025,5482342988636,KOSPI
코스닥,20181220,667.74,677.79,664.34,668.13,531093341,3155968449382,KOSDAQ
코스피,20181221,2052.70,2061.51,2049.76,2061.49,311054525,5491674243987,KOSPI
코스닥,20181221,667.22,675.23,667.21,673.64,583395192,3253428566722,KOSDAQ
코스피,20181224,2050.38,2059.94,2046.18,2055.01,285072784,3843329191684,KOSPI
코스닥,20181224,671.78,673.48,668.46,669.79,633370892,3344032285643,KOSDAQ
코스피,20181226,2028.81,2037.83,2014.28,2028.01,321094728,5423043822496,KOSPI
코스닥,20181226,658.70,666.69,655.80,665.74,641186193,3811169156736,KOSDAQ
코스피,20181227,2032.09,2035.57,2021.39,2028.44,397807567,5350495448562,KOSPI
코스닥,20181227,678.86,678.86,667.13,667.88,508112920,3286477485350,KOSDAQ
코스피,20181228,2036.70,2046.97,2035.41,2041.04,352578376,4120466675712,KOSPI
코스닥,20181228,670.83,675.89,669.71,675.65,514602584,2987327226451,KOSDAQ
코스피,20190102,2050.55,2053.45,2004.27,2010.00,326278186,4295660687126,KOSPI
코스닥,20190102,682.16,683.09,667.71,669.37,529675584,3345913067936,KOSDAQ
코스피,20190103,2011.81,2014.72,1991.65,1993.70,427910943,5358366351636,KOSPI
코스닥,20190103,671.98,673.61,656.85,657.02,637056946,3574632511153,KOSDAQ
코스피,20190104,1992.40,2011.56,1984.53,2010.25,408911649,5489965199001,KOSPI
코스닥,20190104,655.62,664.49,648.95,664.49,539671983,3296615326464,KOSDAQ
코스피,20190107,2034.24,2048.06,2030.90,2037.10,440034654,5301000341553,KOSPI
코스닥,20190107,672.76,675.31,669.07,672.84,575365026,3181018243756,KOSDAQ
코스피,20190108,2038.68,2042.70,2023.59,2025.27,397582722,4826013267905,KOSPI
코스닥,20190108,674.53,675.05,667.01,668.49,613388995,3688976866556,KOSDAQ
코스피,20190109,2034.19,2068.23,2034.19,2064.71,383611199,5525570320103,KOSPI
코스닥,20190109,672.38,681.12,671.95,679.74,582195442,3107481409450,KOSDAQ
코스피,20190110,2065.73,2072.81,2057.16,2063.28,382578519,5433469789254,KOSPI
코스닥,20190110,680.61,685.65,678.23,683.34,681499393,3665619093955,KOSDAQ
코스피,20190111,2070.36,2076.99,2063.99,2075.57,378979709,4589480627972,KOSPI
코스닥,20190111,686.09,688.01,683.59,686.33,678949791,3524408378620,KOSDAQ
코스피,20190114,2070.49,2073.94,2059.46,2064.52,432711381,4940534726366,KOSPI
코스닥,20190114,687.42,687.42,682.54,683.09,597298480,3069867669219,KOSDAQ
코스피,20190115,2069.14,2098.01,2067.58,2097.18,439300367,5236453396890,KOSPI
코스닥,20190115,684.97,691.56,684.32,690.39,627664956,3492311881124,KOSDAQ
코스피,20190116,2098.65,2106.35,2091.92,2106.10,499888895,5351963709778,KOSPI
코스닥,20190116,692.72,693.50,687.43,693.38,774781522,3943499807221,KOSDAQ
코스피,20190117,2110.14,2117.43,2101.70,2107.06,475769948,5857461607366,KOSPI
코스닥,20190117,694.94,696.21,686.27,686.35,845002054,4549049777603,KOSDAQ
코스피,20190118,2116.43,2124.50,2113.44,2124.28,456576734,5355687790859,KOSPI
코스닥,20190118,690.83,696.34,689.80,696.34,804622155,4406342325892,KOSDAQ
코스피,20190121,2133.87,2134.17,2114.45,2124.61,397871243,5320183327963,KOSPI
코스닥,20190121,698.74,698.74,692.95,695.62,780366593,4000058100958,KOSDAQ
코스피,20190122,2126.03,2129.37,2108.91,2117.77,419285364,4896972841616,KOSPI
코스닥,20190122,698.00,698.30,692.45,694.55,775818178,3903396037166,KOSDAQ
코스피,20190123,2108.72,2131.05,2106.74,2127.78,408523318,5170348496033,KOSPI
코스닥,20190123,691.50,697.06,690.91,695.63,656922559,3888073104800,KOSDAQ
코스피,20190124,2127.88,2145.08,2125.48,2145.03,413506200,6035423747436,KOSPI
코스닥,20190124,696.97,704.78,696.80,704.41,585470864,3702604979336,KOSDAQ
코스피,20190125,2147.92,2178.01,2146.64,2177.73,409911870,7065394534359,KOSPI
코스닥,20190125,705.66,712.67,704.67,711.38,619312530,3792909913059,KOSDAQ
코스피,20190128,2184.41,2188.15,2169.17,2177.30,371490927,6060196055319,KOSPI
코스닥,20190128,713.41,717.31,711.96,714.26,649735570,3667473124547,KOSDAQ
코스피,20190129,2172.83,2183.36,2162.53,2183.36,552361252,6503961527840,KOSPI
코스닥,20190129,712.65,713.65,705.89,710.99,692810868,3900015248054,KOSDAQ
코스피,20190130,2183.49,2206.20,2177.88,2206.20,480296735,6875437489065,KOSPI
코스닥,20190130,712.87,716.77,711.71,715.30,708248460,3878661230447,KOSDAQ
코스피,20190131,2222.88,2222.88,2201.22,2204.85,545135251,7762001266122,KOSPI
코스닥,20190131,719.93,721.58,714.31,716.86,676839136,3754165230345,KOSDAQ
코스피,20190201,2211.93,2218.78,2201.41,2203.46,479321044,6873844361977,KOSPI
코스닥,20190201,719.08,719.74,714.66,716.92,630628309,3930803883784,KOSDAQ
코스피,20190207,2215.77,2215.79,2196.77,2203.42,427717865,6339025643437,KOSPI
코스닥,20190207,719.86,728.89,717.53,728.79,705121665,3684928942623,KOSDAQ
코스피,20190208,2192.01,2192.48,2171.96,2177.05,390924888,5728251544338,KOSPI
코스닥,20190208,726.40,729.74,724.99,728.74,729494644,3632381112497,KOSDAQ
코스피,20190211,2180.54,2181.58,2167.36,2180.73,403391434,5319519509387,KOSPI
코스닥,20190211,731.82,733.94,730.32,733.47,697538959,3804817220430,KOSDAQ
코스피,20190212,2182.71,2195.05,2178.59,2190.47,429672572,5928687006583,KOSPI
코스닥,20190212,734.87,735.14,729.52,730.58,682639746,3805716029227,KOSDAQ
코스피,20190213,2200.00,2203.71,2194.75,2201.48,421831417,5585039954330,KOSPI
코스닥,20190213,734.56,740.44,733.37,739.91,787334929,3914851731740,KOSDAQ
코스피,20190214,2195.92,2225.85,2186.09,2225.85,572910710,6424677030054,KOSPI
코스닥,20190214,740.69,742.46,737.07,742.27,728614452,3964456867762,KOSDAQ
코스피,20190215,2210.94,2210.94,2187.71,2196.09,400434694,5097160782791,KOSPI
코스닥,20190215,741.53,743.20,734.37,738.66,722385155,4067317311442,KOSDAQ
코스피,20190218,2207.36,2217.32,2203.00,2210.89,314245914,4667819171027,KOSPI
코스닥,20190218,743.53,746.81,742.50,745.33,619126432,3320490236004,KOSDAQ
코스피,20190219,2208.96,2213.87,2193.34,2205.63,388959963,4534170067722,KOSPI
코스닥,20190219,746.50,748.69,741.20,748.05,722274067,3920605608715,KOSDAQ
코스피,20190220,2216.74,2234.68,2213.83,2229.76,374218355,5948051574481,KOSPI
코스닥,20190220,749.52,751.66,747.56,750.69,719393394,3947829183811,KOSDAQ
코스피,20190221,2224.26,2234.31,2213.19,2228.66,382128552,5479777272452,KOSPI
코스닥,20190221,752.30,752.75,744.87,747.33,882392438,4240945596966,KOSDAQ
코스피,20190222,2222.32,2230.50,2217.08,2230.50,409179796,4644790555011,KOSPI
코스닥,20190222,747.25,748.11,740.94,743.38,665355013,3517909281658,KOSDAQ
